,Date,TemperatureDSNY,TemperatureCPER
4251,2019-04-03 12:00:00+00:00,15.2475,1.7339
4252,2019-04-03 12:30:00+00:00,16.0165,1.3528
4253,2019-04-03 13:00:00+00:00,16.8146,1.4459
4254,2019-04-03 13:30:00+00:00,17.5757,2.034
4255,2019-04-03 14:00:00+00:00,18.3385,2.458
4256,2019-04-03 14:30:00+00:00,19.0786,3.2701
4257,2019-04-03 15:00:00+00:00,19.9328,4.039
4258,2019-04-03 15:30:00+00:00,20.4897,4.8323
4259,2019-04-03 16:00:00+00:00,21.3553,6.4054
4260,2019-04-03 16:30:00+00:00,21.9842,7.6221
4261,2019-04-03 17:00:00+00:00,22.5695,8.9735
4262,2019-04-03 17:30:00+00:00,23.2439,9.9266
4263,2019-04-03 18:00:00+00:00,23.5368,10.5867
4264,2019-04-03 18:30:00+00:00,23.9221,10.9984
4265,2019-04-03 19:00:00+00:00,24.0721,11.7603
4266,2019-04-03 19:30:00+00:00,23.8567,12.8072
4267,2019-04-03 20:00:00+00:00,23.9453,11.971
4268,2019-04-03 20:30:00+00:00,23.9679,12.3153
4269,2019-04-03 21:00:00+00:00,23.5904,13.1445
4270,2019-04-03 21:30:00+00:00,23.3497,13.7077
4271,2019-04-03 22:00:00+00:00,22.5733,13.482
4272,2019-04-03 22:30:00+00:00,21.9974,11.2619
4273,2019-04-03 23:00:00+00:00,21.2883,10.559
4274,2019-04-03 23:30:00+00:00,20.6111,11.4218
4275,2019-04-04 00:00:00+00:00,20.1509,10.4048
4276,2019-04-04 00:30:00+00:00,19.7417,10.096
4277,2019-04-04 01:00:00+00:00,19.3326,9.0737
4278,2019-04-04 01:30:00+00:00,19.0403,8.3942
4279,2019-04-04 02:00:00+00:00,18.772,7.6621
4280,2019-04-04 02:30:00+00:00,18.4952,7.1045
4281,2019-04-04 03:00:00+00:00,18.1466,6.8183
4282,2019-04-04 03:30:00+00:00,17.8875,6.5258
4283,2019-04-04 04:00:00+00:00,17.4583,5.9054
4284,2019-04-04 04:30:00+00:00,16.9532,5.7566
4285,2019-04-04 05:00:00+00:00,16.7967,5.6747
4286,2019-04-04 05:30:00+00:00,17.0512,5.9005
4287,2019-04-04 06:00:00+00:00,17.3183,5.4859
4288,2019-04-04 06:30:00+00:00,17.1086,5.1613
4289,2019-04-04 07:00:00+00:00,16.9199,4.7829
4290,2019-04-04 07:30:00+00:00,16.7604,4.2732
4291,2019-04-04 08:00:00+00:00,16.7319,3.635
4292,2019-04-04 08:30:00+00:00,16.8321,3.4015
4293,2019-04-04 09:00:00+00:00,16.7889,2.4623
4294,2019-04-04 09:30:00+00:00,16.7823,2.3477
4295,2019-04-04 10:00:00+00:00,16.8923,2.5981
4296,2019-04-04 10:30:00+00:00,17.0541,2.9108
4297,2019-04-04 11:00:00+00:00,17.2031,3.5827
4298,2019-04-04 11:30:00+00:00,17.5629,4.0316
4299,2019-04-04 12:00:00+00:00,18.09,3.1692
4300,2019-04-04 12:30:00+00:00,18.7883,3.0827
4301,2019-04-04 13:00:00+00:00,19.8117,3.736
4302,2019-04-04 13:30:00+00:00,21.2567,4.4808
4303,2019-04-04 14:00:00+00:00,22.2221,5.769
4304,2019-04-04 14:30:00+00:00,23.0864,6.9511
4305,2019-04-04 15:00:00+00:00,23.7477,8.8202
4306,2019-04-04 15:30:00+00:00,24.3098,10.2139
4307,2019-04-04 16:00:00+00:00,24.3654,11.0849
4308,2019-04-04 16:30:00+00:00,24.7398,12.1698
4309,2019-04-04 17:00:00+00:00,25.4226,12.8991
4310,2019-04-04 17:30:00+00:00,25.2086,13.7319
4311,2019-04-04 18:00:00+00:00,25.2675,14.2889
4312,2019-04-04 18:30:00+00:00,25.2992,14.472
4313,2019-04-04 19:00:00+00:00,25.5089,14.7729
4314,2019-04-04 19:30:00+00:00,25.838,14.9452
4315,2019-04-04 20:00:00+00:00,25.9433,15.5978
4316,2019-04-04 20:30:00+00:00,25.8588,15.9387
4317,2019-04-04 21:00:00+00:00,25.8473,16.1067
4318,2019-04-04 21:30:00+00:00,25.5161,15.7455
4319,2019-04-04 22:00:00+00:00,25.5276,15.6694
4320,2019-04-04 22:30:00+00:00,24.5515,15.6339
4321,2019-04-04 23:00:00+00:00,23.7214,15.4412
4322,2019-04-04 23:30:00+00:00,23.0764,15.3429
4323,2019-04-05 00:00:00+00:00,22.3745,15.5001
4324,2019-04-05 00:30:00+00:00,21.6276,14.7859
4325,2019-04-05 01:00:00+00:00,21.0064,14.3762
4326,2019-04-05 01:30:00+00:00,20.635,13.9236
4327,2019-04-05 02:00:00+00:00,20.3947,12.8629
4328,2019-04-05 02:30:00+00:00,20.0691,12.358
4329,2019-04-05 03:00:00+00:00,19.8948,12.0348
4330,2019-04-05 03:30:00+00:00,19.9702,12.0911
4331,2019-04-05 04:00:00+00:00,19.9962,10.8364
4332,2019-04-05 04:30:00+00:00,19.8529,11.4113
4333,2019-04-05 05:00:00+00:00,19.7996,11.7722
4334,2019-04-05 05:30:00+00:00,19.6179,11.2226
4335,2019-04-05 06:00:00+00:00,19.5535,9.837
4336,2019-04-05 06:30:00+00:00,19.204,9.3236
4337,2019-04-05 07:00:00+00:00,18.6315,8.113
4338,2019-04-05 07:30:00+00:00,18.6966,8.3336
4339,2019-04-05 08:00:00+00:00,18.8301,8.3507
4340,2019-04-05 08:30:00+00:00,18.8662,8.4764
4341,2019-04-05 09:00:00+00:00,19.2783,8.4412
4342,2019-04-05 09:30:00+00:00,19.1807,8.0298
4343,2019-04-05 10:00:00+00:00,18.8999,8.1445
4344,2019-04-05 10:30:00+00:00,18.5796,6.8921
4345,2019-04-05 11:00:00+00:00,19.2491,7.6646
4346,2019-04-05 11:30:00+00:00,19.8611,7.2441
4347,2019-04-05 12:00:00+00:00,19.8395,7.1445
4348,2019-04-05 12:30:00+00:00,19.8368,7.4594
4349,2019-04-05 13:00:00+00:00,20.2577,7.1269
4350,2019-04-05 13:30:00+00:00,21.4161,8.3878
4351,2019-04-05 14:00:00+00:00,22.5215,10.8288
4352,2019-04-05 14:30:00+00:00,23.4986,12.9936
4353,2019-04-05 15:00:00+00:00,23.7278,14.2252
4354,2019-04-05 15:30:00+00:00,24.3574,14.8462
4355,2019-04-05 16:00:00+00:00,25.1876,15.2657
4356,2019-04-05 16:30:00+00:00,26.4011,15.8742
4357,2019-04-05 17:00:00+00:00,27.244,16.4023
4358,2019-04-05 17:30:00+00:00,27.9904,16.6008
4359,2019-04-05 18:00:00+00:00,28.6134,16.7567
4360,2019-04-05 18:30:00+00:00,29.0754,16.8235
4361,2019-04-05 19:00:00+00:00,28.8215,16.9554
4362,2019-04-05 19:30:00+00:00,29.2353,17.1357
4363,2019-04-05 20:00:00+00:00,29.3544,17.4623
4364,2019-04-05 20:30:00+00:00,28.9342,17.6117
4365,2019-04-05 21:00:00+00:00,28.7677,17.9649
4366,2019-04-05 21:30:00+00:00,28.7446,18.3265
4367,2019-04-05 22:00:00+00:00,28.4607,18.3125
4368,2019-04-05 22:30:00+00:00,26.6894,18.3769
4369,2019-04-05 23:00:00+00:00,26.0434,18.4563
4370,2019-04-05 23:30:00+00:00,25.4459,18.6842
4371,2019-04-06 00:00:00+00:00,24.8957,18.3161
4372,2019-04-06 00:30:00+00:00,24.5103,17.1968
4373,2019-04-06 01:00:00+00:00,24.3441,14.6645
4374,2019-04-06 01:30:00+00:00,23.9623,13.3773
4375,2019-04-06 02:00:00+00:00,23.3309,11.4124
4376,2019-04-06 02:30:00+00:00,22.635,11.1538
4377,2019-04-06 03:00:00+00:00,21.9844,11.2883
4378,2019-04-06 03:30:00+00:00,21.4011,12.4976
4379,2019-04-06 04:00:00+00:00,21.0334,12.0793
4380,2019-04-06 04:30:00+00:00,20.6044,11.3759
4381,2019-04-06 05:00:00+00:00,20.1676,11.6035
4382,2019-04-06 05:30:00+00:00,19.6953,10.8413
4383,2019-04-06 06:00:00+00:00,19.7728,9.5958
4384,2019-04-06 06:30:00+00:00,19.8227,8.752
4385,2019-04-06 07:00:00+00:00,19.8584,7.6305
4386,2019-04-06 07:30:00+00:00,19.1312,7.4781
4387,2019-04-06 08:00:00+00:00,18.8617,7.3228
4388,2019-04-06 08:30:00+00:00,18.641,7.3231
4389,2019-04-06 09:00:00+00:00,18.5061,6.5333
4390,2019-04-06 09:30:00+00:00,18.1633,7.1822
4391,2019-04-06 10:00:00+00:00,18.0709,6.9677
4392,2019-04-06 10:30:00+00:00,18.096,7.3073
4393,2019-04-06 11:00:00+00:00,17.9024,6.7888
4394,2019-04-06 11:30:00+00:00,18.4407,6.4096
4395,2019-04-06 12:00:00+00:00,19.1358,6.7045
4396,2019-04-06 12:30:00+00:00,20.4172,6.3365
4397,2019-04-06 13:00:00+00:00,21.8161,7.5007
4398,2019-04-06 13:30:00+00:00,23.299,9.0614
4399,2019-04-06 14:00:00+00:00,24.8042,10.5906
4400,2019-04-06 14:30:00+00:00,25.7904,12.3276
4401,2019-04-06 15:00:00+00:00,26.5194,13.2339
4402,2019-04-06 15:30:00+00:00,27.0821,14.2724
4403,2019-04-06 16:00:00+00:00,27.8447,14.7492
4404,2019-04-06 16:30:00+00:00,28.2253,15.3731
4405,2019-04-06 17:00:00+00:00,28.3237,15.9386
4406,2019-04-06 17:30:00+00:00,28.524,16.2653
4407,2019-04-06 18:00:00+00:00,28.8549,16.6604
4408,2019-04-06 18:30:00+00:00,29.1937,17.043
4409,2019-04-06 19:00:00+00:00,29.518,17.4414
4410,2019-04-06 19:30:00+00:00,30.0338,16.4796
4411,2019-04-06 20:00:00+00:00,30.2562,16.0559
4412,2019-04-06 20:30:00+00:00,30.4914,15.6586
4413,2019-04-06 21:00:00+00:00,30.3836,14.7722
4414,2019-04-06 21:30:00+00:00,29.6692,15.5726
4415,2019-04-06 22:00:00+00:00,28.8607,16.6209
4416,2019-04-06 22:30:00+00:00,27.7574,16.4473
4417,2019-04-06 23:00:00+00:00,25.3337,16.2729
4418,2019-04-06 23:30:00+00:00,24.8118,16.4442
4419,2019-04-07 00:00:00+00:00,24.3748,16.01
4420,2019-04-07 00:30:00+00:00,24.0241,14.8492
4421,2019-04-07 01:00:00+00:00,23.6253,14.1067
4422,2019-04-07 01:30:00+00:00,23.4588,13.5988
4423,2019-04-07 02:00:00+00:00,23.0891,12.5672
4424,2019-04-07 02:30:00+00:00,23.1051,11.4974
4425,2019-04-07 03:00:00+00:00,23.1749,10.8232
4426,2019-04-07 03:30:00+00:00,22.7614,9.9684
4427,2019-04-07 04:00:00+00:00,22.0075,9.6323
4428,2019-04-07 04:30:00+00:00,21.5897,9.4958
4429,2019-04-07 05:00:00+00:00,21.3224,8.9233
4430,2019-04-07 05:30:00+00:00,21.2811,8.7991
4431,2019-04-07 06:00:00+00:00,20.915,7.7184
4432,2019-04-07 06:30:00+00:00,20.928,7.1578
4433,2019-04-07 07:00:00+00:00,20.7548,7.8488
4434,2019-04-07 07:30:00+00:00,20.575,7.8085
4435,2019-04-07 08:00:00+00:00,20.6286,7.1335
4436,2019-04-07 08:30:00+00:00,20.4917,5.5126
4437,2019-04-07 09:00:00+00:00,20.225,5.5149
4438,2019-04-07 09:30:00+00:00,20.078,6.9363
4439,2019-04-07 10:00:00+00:00,19.9195,4.4026
4440,2019-04-07 10:30:00+00:00,19.6397,3.7609
4441,2019-04-07 11:00:00+00:00,19.6533,4.8474
4442,2019-04-07 11:30:00+00:00,19.6856,4.2505
4443,2019-04-07 12:00:00+00:00,20.1734,3.1204
4444,2019-04-07 12:30:00+00:00,20.95,4.6765
4445,2019-04-07 13:00:00+00:00,21.6025,4.9301
4446,2019-04-07 13:30:00+00:00,22.4884,7.2507
4447,2019-04-07 14:00:00+00:00,24.1053,9.7974
4448,2019-04-07 14:30:00+00:00,26.0124,10.7965
4449,2019-04-07 15:00:00+00:00,26.5111,12.0042
4450,2019-04-07 15:30:00+00:00,26.8941,12.7692
4451,2019-04-07 16:00:00+00:00,27.7282,13.5577
4452,2019-04-07 16:30:00+00:00,28.0061,14.2255
4453,2019-04-07 17:00:00+00:00,28.5378,14.8711
4454,2019-04-07 17:30:00+00:00,29.2402,15.1233
4455,2019-04-07 18:00:00+00:00,29.7325,15.5314
4456,2019-04-07 18:30:00+00:00,30.0372,15.4064
4457,2019-04-07 19:00:00+00:00,30.0487,15.7794
4458,2019-04-07 19:30:00+00:00,30.3844,16.469
4459,2019-04-07 20:00:00+00:00,30.5432,16.7422
4460,2019-04-07 20:30:00+00:00,29.9927,17.0687
4461,2019-04-07 21:00:00+00:00,29.5976,17.2998
4462,2019-04-07 21:30:00+00:00,28.9183,17.5751
4463,2019-04-07 22:00:00+00:00,28.0276,17.9935
4464,2019-04-07 22:30:00+00:00,27.351,18.1956
4465,2019-04-07 23:00:00+00:00,26.7068,17.4519
4466,2019-04-07 23:30:00+00:00,25.878,16.4552
4467,2019-04-08 00:00:00+00:00,25.1104,16.0722
4468,2019-04-08 00:30:00+00:00,24.5002,15.4521
4469,2019-04-08 01:00:00+00:00,23.9964,15.3391
4470,2019-04-08 01:30:00+00:00,23.3531,14.8293
4471,2019-04-08 02:00:00+00:00,22.9226,13.6623
4472,2019-04-08 02:30:00+00:00,22.6098,12.6841
4473,2019-04-08 03:00:00+00:00,22.3909,11.3832
4474,2019-04-08 03:30:00+00:00,22.2388,11.1135
4475,2019-04-08 04:00:00+00:00,21.7105,10.9282
4476,2019-04-08 04:30:00+00:00,21.4181,10.344
4477,2019-04-08 05:00:00+00:00,21.3524,11.1719
4478,2019-04-08 05:30:00+00:00,21.108,11.3014
4479,2019-04-08 06:00:00+00:00,20.9464,10.9114
4480,2019-04-08 06:30:00+00:00,20.6957,11.0353
4481,2019-04-08 07:00:00+00:00,21.0993,11.3143
4482,2019-04-08 07:30:00+00:00,21.2986,11.4963
4483,2019-04-08 08:00:00+00:00,20.9602,11.6163
4484,2019-04-08 08:30:00+00:00,20.6928,11.8479
4485,2019-04-08 09:00:00+00:00,20.8039,11.0058
4486,2019-04-08 09:30:00+00:00,20.8928,11.7283
4487,2019-04-08 10:00:00+00:00,20.9348,11.4376
4488,2019-04-08 10:30:00+00:00,20.6862,10.052
4489,2019-04-08 11:00:00+00:00,20.7176,9.0012
4490,2019-04-08 11:30:00+00:00,20.5729,9.4911
4491,2019-04-08 12:00:00+00:00,21.4801,11.4633
4492,2019-04-08 12:30:00+00:00,22.7484,12.8902
4493,2019-04-08 13:00:00+00:00,24.0984,12.5368
4494,2019-04-08 13:30:00+00:00,25.1585,13.7161
4495,2019-04-08 14:00:00+00:00,25.7652,14.8073
4496,2019-04-08 14:30:00+00:00,26.448,15.6338
4497,2019-04-08 15:00:00+00:00,26.7739,16.0715
4498,2019-04-08 15:30:00+00:00,27.0131,16.728
4499,2019-04-08 16:00:00+00:00,27.861,17.3986
4500,2019-04-08 16:30:00+00:00,28.3781,18.1202
4501,2019-04-08 17:00:00+00:00,28.8336,18.5003
4502,2019-04-08 17:30:00+00:00,29.5022,19.2523
4503,2019-04-08 18:00:00+00:00,29.8104,19.2102
4504,2019-04-08 18:30:00+00:00,29.9597,19.4601
4505,2019-04-08 19:00:00+00:00,30.5983,19.591
4506,2019-04-08 19:30:00+00:00,30.4026,19.6656
4507,2019-04-08 20:00:00+00:00,30.4418,19.7688
4508,2019-04-08 20:30:00+00:00,30.562,19.9662
4509,2019-04-08 21:00:00+00:00,30.2854,19.9795
4510,2019-04-08 21:30:00+00:00,29.9665,20.5315
4511,2019-04-08 22:00:00+00:00,24.6458,20.8407
4512,2019-04-08 22:30:00+00:00,22.6446,20.533
4513,2019-04-08 23:00:00+00:00,23.7477,20.0432
4514,2019-04-08 23:30:00+00:00,23.7033,19.5383
4515,2019-04-09 00:00:00+00:00,23.6497,19.2116
4516,2019-04-09 00:30:00+00:00,23.9199,18.3225
4517,2019-04-09 01:00:00+00:00,23.8466,17.4269
4518,2019-04-09 01:30:00+00:00,23.5667,15.8848
4519,2019-04-09 02:00:00+00:00,23.2887,15.3507
4520,2019-04-09 02:30:00+00:00,23.0843,13.6761
4521,2019-04-09 03:00:00+00:00,22.6393,13.4664
4522,2019-04-09 03:30:00+00:00,22.3656,12.9175
4523,2019-04-09 04:00:00+00:00,21.8118,12.7184
4524,2019-04-09 04:30:00+00:00,21.5766,13.6174
4525,2019-04-09 05:00:00+00:00,21.4866,11.8698
4526,2019-04-09 05:30:00+00:00,21.3341,12.2954
4527,2019-04-09 06:00:00+00:00,21.5237,10.9694
4528,2019-04-09 06:30:00+00:00,21.8457,10.2039
4529,2019-04-09 07:00:00+00:00,21.8903,10.1913
4530,2019-04-09 07:30:00+00:00,21.7856,10.6829
4531,2019-04-09 08:00:00+00:00,21.5717,11.5225
4532,2019-04-09 08:30:00+00:00,21.587,10.5665
4533,2019-04-09 09:00:00+00:00,21.3969,9.4864
4534,2019-04-09 09:30:00+00:00,21.3471,8.6799
4535,2019-04-09 10:00:00+00:00,21.528,8.0959
4536,2019-04-09 10:30:00+00:00,21.8796,8.4893
4537,2019-04-09 11:00:00+00:00,21.8827,8.294
4538,2019-04-09 11:30:00+00:00,21.8629,8.0435
4539,2019-04-09 12:00:00+00:00,22.0155,8.9118
4540,2019-04-09 12:30:00+00:00,22.1814,8.5219
4541,2019-04-09 13:00:00+00:00,22.6186,8.1838
4542,2019-04-09 13:30:00+00:00,23.2964,9.3427
4543,2019-04-09 14:00:00+00:00,23.9147,9.6468
4544,2019-04-09 14:30:00+00:00,24.491,11.6107
4545,2019-04-09 15:00:00+00:00,25.1123,12.9839
4546,2019-04-09 15:30:00+00:00,26.4975,14.9635
4547,2019-04-09 16:00:00+00:00,27.2788,16.7995
4548,2019-04-09 16:30:00+00:00,27.3712,18.7893
4549,2019-04-09 17:00:00+00:00,28.1199,19.2298
4550,2019-04-09 17:30:00+00:00,28.6208,20.3797
4551,2019-04-09 18:00:00+00:00,28.6469,20.3662
4552,2019-04-09 18:30:00+00:00,28.7857,20.4784
4553,2019-04-09 19:00:00+00:00,28.5979,20.5577
4554,2019-04-09 19:30:00+00:00,28.278,20.4763
4555,2019-04-09 20:00:00+00:00,27.8233,20.2268
4556,2019-04-09 20:30:00+00:00,27.3264,20.4216
4557,2019-04-09 21:00:00+00:00,26.4934,21.1749
4558,2019-04-09 21:30:00+00:00,25.7999,21.1526
4559,2019-04-09 22:00:00+00:00,25.0744,21.3678
4560,2019-04-09 22:30:00+00:00,24.8303,21.6636
4561,2019-04-09 23:00:00+00:00,24.5615,21.5364
4562,2019-04-09 23:30:00+00:00,24.4644,21.3897
4563,2019-04-10 00:00:00+00:00,22.9782,21.1133
4564,2019-04-10 00:30:00+00:00,20.4482,20.8522
4565,2019-04-10 01:00:00+00:00,20.6867,20.0521
4566,2019-04-10 01:30:00+00:00,20.6147,18.5795
4567,2019-04-10 02:00:00+00:00,20.7466,18.2912
4568,2019-04-10 02:30:00+00:00,20.8208,17.2749
4569,2019-04-10 03:00:00+00:00,20.8631,15.7315
4570,2019-04-10 03:30:00+00:00,20.9485,15.2452
4571,2019-04-10 04:00:00+00:00,21.0584,14.1649
4572,2019-04-10 04:30:00+00:00,21.0732,11.7944
4573,2019-04-10 05:00:00+00:00,20.8561,12.1102
4574,2019-04-10 05:30:00+00:00,20.6425,11.9547
4575,2019-04-10 06:00:00+00:00,20.4958,9.8538
4576,2019-04-10 06:30:00+00:00,20.2995,6.8937
4577,2019-04-10 07:00:00+00:00,20.186,5.2624
4578,2019-04-10 07:30:00+00:00,20.4473,4.5798
4579,2019-04-10 08:00:00+00:00,20.438,4.3851
4580,2019-04-10 08:30:00+00:00,20.2624,4.3158
4581,2019-04-10 09:00:00+00:00,20.0137,4.19
4582,2019-04-10 09:30:00+00:00,19.9773,4.0896
4583,2019-04-10 10:00:00+00:00,19.9968,3.8502
4584,2019-04-10 10:30:00+00:00,20.0867,3.6134
4585,2019-04-10 11:00:00+00:00,19.9174,3.0253
4586,2019-04-10 11:30:00+00:00,19.9247,2.6382
4587,2019-04-10 12:00:00+00:00,20.4318,2.6155
4588,2019-04-10 12:30:00+00:00,20.8994,2.2785
4589,2019-04-10 13:00:00+00:00,21.4351,1.9362
4590,2019-04-10 13:30:00+00:00,22.079,1.6828
4591,2019-04-10 14:00:00+00:00,22.6865,1.5886
4592,2019-04-10 14:30:00+00:00,22.9895,0.9042
4593,2019-04-10 15:00:00+00:00,23.5117,0.1248
4594,2019-04-10 15:30:00+00:00,23.8878,0.4273
4595,2019-04-10 16:00:00+00:00,24.444,0.8439
4596,2019-04-10 16:30:00+00:00,24.2591,1.1852
4597,2019-04-10 17:00:00+00:00,24.5543,0.2558
4598,2019-04-10 17:30:00+00:00,24.8592,-0.5649
4599,2019-04-10 18:00:00+00:00,25.247,-1.4522
4600,2019-04-10 18:30:00+00:00,25.0513,-2.5079
4601,2019-04-10 19:00:00+00:00,25.7149,-3.1353
4602,2019-04-10 19:30:00+00:00,25.8129,-3.2637
4603,2019-04-10 20:00:00+00:00,26.1304,-3.6545
4604,2019-04-10 20:30:00+00:00,25.8999,-3.97
4605,2019-04-10 21:00:00+00:00,25.7752,-4.3043
4606,2019-04-10 21:30:00+00:00,25.7554,-4.3786
4607,2019-04-10 22:00:00+00:00,25.7239,-4.6651
4608,2019-04-10 22:30:00+00:00,25.6866,-5.2025
4609,2019-04-10 23:00:00+00:00,25.5241,-5.5611
4610,2019-04-10 23:30:00+00:00,24.4274,-6.4457
4611,2019-04-11 00:00:00+00:00,23.0403,-6.9043
4612,2019-04-11 00:30:00+00:00,22.5812,-7.2787
4613,2019-04-11 01:00:00+00:00,22.9151,-7.2
4614,2019-04-11 01:30:00+00:00,22.3923,-7.3439
4615,2019-04-11 02:00:00+00:00,21.997,-7.5778
4616,2019-04-11 02:30:00+00:00,21.7777,-7.6897
4617,2019-04-11 03:00:00+00:00,21.6225,-7.7525
4618,2019-04-11 03:30:00+00:00,21.2439,-7.7131
4619,2019-04-11 04:00:00+00:00,20.8484,-7.806
4620,2019-04-11 04:30:00+00:00,20.8046,-8.0445
4621,2019-04-11 05:00:00+00:00,20.1404,-8.4883
4622,2019-04-11 05:30:00+00:00,19.5319,-8.3884
4623,2019-04-11 06:00:00+00:00,18.9187,-8.371
4624,2019-04-11 06:30:00+00:00,18.5919,-7.9893
4625,2019-04-11 07:00:00+00:00,18.3438,-8.0487
4626,2019-04-11 07:30:00+00:00,18.4211,-7.6488
4627,2019-04-11 08:00:00+00:00,18.6171,-6.9264
4628,2019-04-11 08:30:00+00:00,17.8986,-6.5138
4629,2019-04-11 09:00:00+00:00,17.9172,-6.382
4630,2019-04-11 09:30:00+00:00,17.6423,-6.2316
4631,2019-04-11 10:00:00+00:00,17.365,-6.1713
4632,2019-04-11 10:30:00+00:00,17.1351,-5.9878
4633,2019-04-11 11:00:00+00:00,16.9249,-5.3241
4634,2019-04-11 11:30:00+00:00,17.7454,-5.0761
4635,2019-04-11 12:00:00+00:00,19.1778,-5.4604
4636,2019-04-11 12:30:00+00:00,20.4868,-5.7887
4637,2019-04-11 13:00:00+00:00,21.6426,-5.6672
4638,2019-04-11 13:30:00+00:00,22.6212,-4.9189
4639,2019-04-11 14:00:00+00:00,23.2479,-5.0935
4640,2019-04-11 14:30:00+00:00,24.3246,-5.451
4641,2019-04-11 15:00:00+00:00,24.9495,-4.2369
4642,2019-04-11 15:30:00+00:00,25.6379,-3.2674
4643,2019-04-11 16:00:00+00:00,25.8976,-2.4846
4644,2019-04-11 16:30:00+00:00,26.9488,-2.0039
4645,2019-04-11 17:00:00+00:00,26.929,-1.6749
4646,2019-04-11 17:30:00+00:00,27.2805,-0.915
4647,2019-04-11 18:00:00+00:00,27.7031,-0.9071
4648,2019-04-11 18:30:00+00:00,27.6387,-0.5659
4649,2019-04-11 19:00:00+00:00,28.3481,-0.599
4650,2019-04-11 19:30:00+00:00,28.3141,-0.2526
4651,2019-04-11 20:00:00+00:00,28.1463,0.1478
4652,2019-04-11 20:30:00+00:00,28.462,0.356
4653,2019-04-11 21:00:00+00:00,27.5054,0.3991
4654,2019-04-11 21:30:00+00:00,27.6612,0.8097
4655,2019-04-11 22:00:00+00:00,27.5803,1.9922
4656,2019-04-11 22:30:00+00:00,26.8305,2.0042
4657,2019-04-11 23:00:00+00:00,26.1603,2.0882
4658,2019-04-11 23:30:00+00:00,25.311,0.6676
4659,2019-04-12 00:00:00+00:00,24.4363,-0.2478
4660,2019-04-12 00:30:00+00:00,23.7385,-1.074
4661,2019-04-12 01:00:00+00:00,23.2771,-1.5737
4662,2019-04-12 01:30:00+00:00,22.8751,-2.8505
4663,2019-04-12 02:00:00+00:00,22.4688,-3.5698
4664,2019-04-12 02:30:00+00:00,22.1661,-3.9748
4665,2019-04-12 03:00:00+00:00,21.907,-4.2795
4666,2019-04-12 03:30:00+00:00,21.7902,-4.4943
4667,2019-04-12 04:00:00+00:00,21.2889,-5.1432
4668,2019-04-12 04:30:00+00:00,21.0789,-5.8066
4669,2019-04-12 05:00:00+00:00,20.8527,-5.8087
4670,2019-04-12 05:30:00+00:00,20.8777,-5.6926
4671,2019-04-12 06:00:00+00:00,21.134,-5.5388
4672,2019-04-12 06:30:00+00:00,20.8465,-5.6191
4673,2019-04-12 07:00:00+00:00,20.7083,-5.5282
4674,2019-04-12 07:30:00+00:00,20.6794,-5.1292
4675,2019-04-12 08:00:00+00:00,20.4695,-4.8276
4676,2019-04-12 08:30:00+00:00,20.5594,-5.1288
4677,2019-04-12 09:00:00+00:00,20.6243,-5.409
4678,2019-04-12 09:30:00+00:00,20.6267,-5.3522
4679,2019-04-12 10:00:00+00:00,20.5002,-5.0264
4680,2019-04-12 10:30:00+00:00,20.3125,-4.7246
4681,2019-04-12 11:00:00+00:00,20.1644,-4.9733
4682,2019-04-12 11:30:00+00:00,20.2366,-4.9331
4683,2019-04-12 12:00:00+00:00,20.8467,-4.6899
4684,2019-04-12 12:30:00+00:00,21.9074,-4.5357
4685,2019-04-12 13:00:00+00:00,23.4641,-4.3754
4686,2019-04-12 13:30:00+00:00,24.7226,-4.2246
4687,2019-04-12 14:00:00+00:00,25.8721,-4.0578
4688,2019-04-12 14:30:00+00:00,26.1688,-3.744
4689,2019-04-12 15:00:00+00:00,26.638,-3.1847
4690,2019-04-12 15:30:00+00:00,26.9552,-2.9512
4691,2019-04-12 16:00:00+00:00,27.2516,-2.8341
4692,2019-04-12 16:30:00+00:00,27.8194,-2.5445
4693,2019-04-12 17:00:00+00:00,28.0657,-1.8853
4694,2019-04-12 17:30:00+00:00,28.8219,-1.4721
4695,2019-04-12 18:00:00+00:00,29.6092,-0.5837
4696,2019-04-12 18:30:00+00:00,29.7064,0.1436
4697,2019-04-12 19:00:00+00:00,30.1482,1.0907
4698,2019-04-12 19:30:00+00:00,30.231,0.9949
4699,2019-04-12 20:00:00+00:00,30.5249,0.8687
4700,2019-04-12 20:30:00+00:00,30.563,1.2561
4701,2019-04-12 21:00:00+00:00,30.4167,1.2146
4702,2019-04-12 21:30:00+00:00,30.4846,1.2627
4703,2019-04-12 22:00:00+00:00,30.4528,1.9063
4704,2019-04-12 22:30:00+00:00,29.927,2.0368
4705,2019-04-12 23:00:00+00:00,27.8918,2.4512
4706,2019-04-12 23:30:00+00:00,26.7506,2.4572
4707,2019-04-13 00:00:00+00:00,26.0495,2.4119
4708,2019-04-13 00:30:00+00:00,25.4888,2.4516
4709,2019-04-13 01:00:00+00:00,24.9372,2.3466
4710,2019-04-13 01:30:00+00:00,24.5897,1.1784
4711,2019-04-13 02:00:00+00:00,24.3543,-0.0112
4712,2019-04-13 02:30:00+00:00,24.015,-0.7022
4713,2019-04-13 03:00:00+00:00,23.6127,-1.2821
4714,2019-04-13 03:30:00+00:00,23.3787,-1.6084
4715,2019-04-13 04:00:00+00:00,23.033,-1.8117
